ID,YEAR,CAUSE_NAME,STATE,DEATHS,AADR
2368,2005,Chronic lower respiratory disease,Ohio,6580,52.77
2369,2005,Diabetes,Ohio,3794,30.47
2370,2005,Diseases of Heart,Ohio,29003,231.91
2371,2005,Essential hypertension and hypertensive renal disease,Ohio,1163,9.27
2372,2005,Homicide,Ohio,630,5.62
2373,2005,Influenza and pneumonia,Ohio,2416,19.38
2374,2005,Kidney Disease,Ohio,1902,15.23
2375,2005,Parkinson's disease,Ohio,869,6.97
2376,2005,Pneumonitis due to solids and liquids,Ohio,833,6.66
2377,2005,Septicemia,Ohio,1447,11.64
2378,2005,Stroke,Ohio,6279,50.19
2379,2005,Suicide,Ohio,1341,11.51
2380,2005,Unintentional Injuries,Ohio,4438,37.7
2381,2005,All Causes,Oklahoma,36180,981.4
2382,2005,Alzheimer's disease,Oklahoma,1012,28.01
2383,2005,Cancer,Oklahoma,7446,198.03
2384,2005,Chronic liver disease and cirrhosis,Oklahoma,428,11.37
2385,2005,Chronic lower respiratory disease,Oklahoma,2368,63.56
2386,2005,Diabetes,Oklahoma,1217,32.64
2387,2005,Diseases of Heart,Oklahoma,10043,272.37
2388,2005,Essential hypertension and hypertensive renal disease,Oklahoma,334,9.09
2389,2005,Homicide,Oklahoma,214,6.09
2390,2005,Influenza and pneumonia,Oklahoma,948,26.07
2391,2005,Kidney Disease,Oklahoma,564,15.31
2392,2005,Parkinson's disease,Oklahoma,305,8.36
2393,2005,Pneumonitis due to solids and liquids,Oklahoma,300,8.22
2394,2005,Septicemia,Oklahoma,422,11.41
2395,2005,Stroke,Oklahoma,2235,60.92
2396,2005,Suicide,Oklahoma,522,14.82
2397,2005,Unintentional Injuries,Oklahoma,2005,56.1
2398,2005,All Causes,Oregon,31091,787.6
2399,2005,Alzheimer's disease,Oregon,1239,30.51
2400,2005,Cancer,Oregon,7326,186.48
2401,2005,Chronic liver disease and cirrhosis,Oregon,394,9.97
2402,2005,Chronic lower respiratory disease,Oregon,1837,47.03
2403,2005,Diabetes,Oregon,1149,29.25
2404,2005,Diseases of Heart,Oregon,6791,169.65
2405,2005,Essential hypertension and hypertensive renal disease,Oregon,439,10.82
2406,2005,Homicide,Oregon,102,2.86
2407,2005,Influenza and pneumonia,Oregon,614,15.19
2408,2005,Kidney Disease,Oregon,295,7.43
2409,2005,Parkinson's disease,Oregon,299,7.58
2410,2005,Pneumonitis due to solids and liquids,Oregon,176,4.33
2411,2005,Septicemia,Oregon,176,4.49
2412,2005,Stroke,Oregon,2289,57.24
2413,2005,Suicide,Oregon,560,14.92
2414,2005,Unintentional Injuries,Oregon,1469,38.83
2415,2005,All Causes,Pennsylvania,129532,844.4
2416,2005,Alzheimer's disease,Pennsylvania,3429,20.72
2417,2005,Cancer,Pennsylvania,29616,195.57
2418,2005,Chronic liver disease and cirrhosis,Pennsylvania,1058,7.3
2419,2005,Chronic lower respiratory disease,Pennsylvania,6149,39.28
2420,2005,Diabetes,Pennsylvania,3553,23.15
2421,2005,Diseases of Heart,Pennsylvania,36207,229.3
2422,2005,Essential hypertension and hypertensive renal disease,Pennsylvania,1058,6.67
2423,2005,Homicide,Pennsylvania,749,6.27
2424,2005,Influenza and pneumonia,Pennsylvania,3068,19.17
2425,2005,Kidney Disease,Pennsylvania,3108,19.78
2426,2005,Parkinson's disease,Pennsylvania,1065,6.61
2427,2005,Pneumonitis due to solids and liquids,Pennsylvania,1202,7.45
2428,2005,Septicemia,Pennsylvania,2548,16.46
2429,2005,Stroke,Pennsylvania,7650,48.03
2430,2005,Suicide,Pennsylvania,1430,11.11
2431,2005,Unintentional Injuries,Pennsylvania,5446,40.79
2432,2005,All Causes,Rhode Island,10007,781.2
2433,2005,Alzheimer's disease,Rhode Island,298,20.9
2434,2005,Cancer,Rhode Island,2292,186.83
2435,2005,Chronic liver disease and cirrhosis,Rhode Island,107,9.04
2436,2005,Chronic lower respiratory disease,Rhode Island,523,40.57
2437,2005,Diabetes,Rhode Island,282,22.26
2438,2005,Diseases of Heart,Rhode Island,3005,226.85
2439,2005,Essential hypertension and hypertensive renal disease,Rhode Island,64,5.01
2440,2005,Homicide,Rhode Island,32,3.08
2441,2005,Influenza and pneumonia,Rhode Island,253,18.53
2442,2005,Kidney Disease,Rhode Island,156,11.85
2443,2005,Parkinson's disease,Rhode Island,63,4.7
2444,2005,Pneumonitis due to solids and liquids,Rhode Island,73,5.5
2445,2005,Septicemia,Rhode Island,109,8.57
2446,2005,Stroke,Rhode Island,533,39.9
2447,2005,Suicide,Rhode Island,71,6.3
2448,2005,Unintentional Injuries,Rhode Island,334,27.58
2449,2005,All Causes,South Carolina,38707,920.9
2450,2005,Alzheimer's disease,South Carolina,1316,34.28
2451,2005,Cancer,South Carolina,8652,198.2
2452,2005,Chronic liver disease and cirrhosis,South Carolina,480,10.58
2453,2005,Chronic lower respiratory disease,South Carolina,1977,46.72
2454,2005,Diabetes,South Carolina,1187,27.55
2455,2005,Diseases of Heart,South Carolina,9359,223.89
2456,2005,Essential hypertension and hypertensive renal disease,South Carolina,423,10.15
2457,2005,Homicide,South Carolina,337,7.92
2458,2005,Influenza and pneumonia,South Carolina,771,19.17
2459,2005,Kidney Disease,South Carolina,823,19.64
2460,2005,Parkinson's disease,South Carolina,260,6.58
2461,2005,Pneumonitis due to solids and liquids,South Carolina,298,7.5
2462,2005,Septicemia,South Carolina,634,15.18
2463,2005,Stroke,South Carolina,2458,60.24
2464,2005,Suicide,South Carolina,510,11.83
2465,2005,Unintentional Injuries,South Carolina,2272,53.44
2466,2005,All Causes,South Dakota,7086,770.7
2467,2005,Alzheimer's disease,South Dakota,290,28.3
2468,2005,Cancer,South Dakota,1612,182.58
2469,2005,Chronic liver disease and cirrhosis,South Dakota,83,10.28
2470,2005,Chronic lower respiratory disease,South Dakota,440,48.06
2471,2005,Diabetes,South Dakota,241,26.23
2472,2005,Diseases of Heart,South Dakota,1776,186.3
2473,2005,Essential hypertension and hypertensive renal disease,South Dakota,83,8.15
2474,2005,Homicide,South Dakota,22,2.92
2475,2005,Influenza and pneumonia,South Dakota,241,24.16
2476,2005,Kidney Disease,South Dakota,55,5.84
2477,2005,Parkinson's disease,South Dakota,59,6.14
2478,2005,Pneumonitis due to solids and liquids,South Dakota,39,3.84
2479,2005,Septicemia,South Dakota,51,5.53
2480,2005,Stroke,South Dakota,511,52.66
2481,2005,Suicide,South Dakota,121,15.42
2482,2005,Unintentional Injuries,South Dakota,402,48.69
2483,2005,All Causes,Tennessee,57260,956.6
2484,2005,Alzheimer's disease,Tennessee,2033,36.08
2485,2005,Cancer,Tennessee,12995,210.26
2486,2005,Chronic liver disease and cirrhosis,Tennessee,631,9.85
2487,2005,Chronic lower respiratory disease,Tennessee,3185,52.91
2488,2005,Diabetes,Tennessee,1844,30.28
2489,2005,Diseases of Heart,Tennessee,14946,251.22
2490,2005,Essential hypertension and hypertensive renal disease,Tennessee,589,10.05
2491,2005,Homicide,Tennessee,495,8.3
2492,2005,Influenza and pneumonia,Tennessee,1588,27.48
2493,2005,Kidney Disease,Tennessee,719,11.95
2494,2005,Parkinson's disease,Tennessee,384,6.66
2495,2005,Pneumonitis due to solids and liquids,Tennessee,460,7.99
2496,2005,Septicemia,Tennessee,647,10.75
2497,2005,Stroke,Tennessee,3659,62.74
2498,2005,Suicide,Tennessee,856,14
2499,2005,Unintentional Injuries,Tennessee,3147,52.6
2500,2005,All Causes,Texas,156457,832.1
2501,2005,Alzheimer's disease,Texas,4629,27.36
2502,2005,Cancer,Texas,34291,178.89
2503,2005,Chronic liver disease and cirrhosis,Texas,2459,11.74
2504,2005,Chronic lower respiratory disease,Texas,7988,44.08
2505,2005,Diabetes,Texas,5605,29.68
2506,2005,Diseases of Heart,Texas,40152,220.42
2507,2005,Essential hypertension and hypertensive renal disease,Texas,1529,8.55
2508,2005,Homicide,Texas,1501,6.45
2509,2005,Influenza and pneumonia,Texas,3654,20.54
2510,2005,Kidney Disease,Texas,2729,14.92
2511,2005,Parkinson's disease,Texas,1208,7.01
2512,2005,Pneumonitis due to solids and liquids,Texas,1099,6.3
2513,2005,Septicemia,Texas,2542,13.68
2514,2005,Stroke,Texas,9366,52.38
2515,2005,Suicide,Texas,2418,10.93
2516,2005,Unintentional Injuries,Texas,8598,40.44
2517,2005,All Causes,United States,2448017,815
2518,2005,Alzheimer's disease,United States,71599,23.99
2519,2005,Cancer,United States,559312,185.09
2520,2005,Chronic liver disease and cirrhosis,United States,27530,8.95
2521,2005,Chronic lower respiratory disease,United States,130933,43.89
2522,2005,Diabetes,United States,75119,24.94
2523,2005,Diseases of Heart,United States,652091,216.8
2524,2005,Essential hypertension and hypertensive renal disease,United States,24902,8.29
2525,2005,Homicide,United States,18124,6.12
2526,2005,Influenza and pneumonia,United States,63001,21.04
2527,2005,Kidney Disease,United States,43901,14.66
2528,2005,Parkinson's disease,United States,19544,6.6
2529,2005,Pneumonitis due to solids and liquids,United States,17279,5.77
2530,2005,Septicemia,United States,34136,11.36
2531,2005,Stroke,United States,143579,47.96
2532,2005,Suicide,United States,32637,10.93
2533,2005,Unintentional Injuries,United States,117809,39.51
2534,2005,All Causes,Utah,13432,749.4
2535,2005,Alzheimer's disease,Utah,368,22.38
2536,2005,Cancer,Utah,2520,140.91
2537,2005,Chronic liver disease and cirrhosis,Utah,127,6.73
2538,2005,Chronic lower respiratory disease,Utah,592,34.41
2539,2005,Diabetes,Utah,541,30.97
2540,2005,Diseases of Heart,Utah,2872,167.92
2541,2005,Essential hypertension and hypertensive renal disease,Utah,100,5.96
2542,2005,Homicide,Utah,63,2.43
2543,2005,Influenza and pneumonia,Utah,333,19.47
2544,2005,Kidney Disease,Utah,177,10.33
2545,2005,Parkinson's disease,Utah,199,12.02
2546,2005,Pneumonitis due to solids and liquids,Utah,80,4.72
2547,2005,Septicemia,Utah,87,4.87
2548,2005,Stroke,Utah,794,46.9
2549,2005,Suicide,Utah,348,15.35
2550,2005,Unintentional Injuries,Utah,743,34.57
2551,2005,All Causes,Vermont,5066,751.6
2552,2005,Alzheimer's disease,Vermont,184,27.09
2553,2005,Cancer,Vermont,1202,175.93
2554,2005,Chronic liver disease and cirrhosis,Vermont,48,6.76
2555,2005,Chronic lower respiratory disease,Vermont,381,57.08
2556,2005,Diabetes,Vermont,173,25.76
2557,2005,Diseases of Heart,Vermont,1234,180.5
2558,2005,Essential hypertension and hypertensive renal disease,Vermont,44,6.45
2559,2005,Homicide,Vermont,12,*
2560,2005,Influenza and pneumonia,Vermont,97,14.41
2561,2005,Kidney Disease,Vermont,52,7.66
2562,2005,Parkinson's disease,Vermont,57,8.45
2563,2005,Pneumonitis due to solids and liquids,Vermont,38,5.6
2564,2005,Septicemia,Vermont,27,4
2565,2005,Stroke,Vermont,260,38.2
2566,2005,Suicide,Vermont,78,12.48
2567,2005,Unintentional Injuries,Vermont,272,42.14
2568,2005,All Causes,Virginia,57855,817.4
2569,2005,Alzheimer's disease,Virginia,1550,23.58
2570,2005,Cancer,Virginia,13877,190.04
2571,2005,Chronic liver disease and cirrhosis,Virginia,570,7.32
2572,2005,Chronic lower respiratory disease,Virginia,2897,41.8
2573,2005,Diabetes,Virginia,1642,22.92
2574,2005,Diseases of Heart,Virginia,14192,202.97
2575,2005,Essential hypertension and hypertensive renal disease,Virginia,549,7.9
2576,2005,Homicide,Virginia,490,6.4
2577,2005,Influenza and pneumonia,Virginia,1464,21.61
2578,2005,Kidney Disease,Virginia,1277,18.39
2579,2005,Parkinson's disease,Virginia,416,6.21
2580,2005,Pneumonitis due to solids and liquids,Virginia,590,8.74
2581,2005,Septicemia,Virginia,1201,17.26
2582,2005,Stroke,Virginia,3675,53.66
2583,2005,Suicide,Virginia,866,11.18
2584,2005,Unintentional Injuries,Virginia,2638,35.6
2585,2005,All Causes,Washington,46203,757.6
2586,2005,Alzheimer's disease,Washington,2309,38.24
2587,2005,Cancer,Washington,11048,181.04
2588,2005,Chronic liver disease and cirrhosis,Washington,558,8.63
2589,2005,Chronic lower respiratory disease,Washington,2699,45.35
2590,2005,Diabetes,Washington,1554,25.5
2591,2005,Diseases of Heart,Washington,10985,180.53
2592,2005,Essential hypertension and hypertensive renal disease,Washington,452,7.48
2593,2005,Homicide,Washington,231,3.64
2594,2005,Influenza and pneumonia,Washington,927,15.21
2595,2005,Kidney Disease,Washington,450,7.46
2596,2005,Parkinson's disease,Washington,526,8.95
2597,2005,Pneumonitis due to solids and liquids,Washington,408,6.77
2598,2005,Septicemia,Washington,360,5.93
2599,2005,Stroke,Washington,2895,48.11
2600,2005,Suicide,Washington,822,12.8
2601,2005,Unintentional Injuries,Washington,2543,40.43
2602,2005,All Causes,West Virginia,20780,965.1
2603,2005,Alzheimer's disease,West Virginia,504,23.6
2604,2005,Cancer,West Virginia,4617,207.43
2605,2005,Chronic liver disease and cirrhosis,West Virginia,213,9.76
2606,2005,Chronic lower respiratory disease,West Virginia,1350,60.51
2607,2005,Diabetes,West Virginia,766,34.45
2608,2005,Diseases of Heart,West Virginia,5538,253.62
2609,2005,Essential hypertension and hypertensive renal disease,West Virginia,253,11.64
2610,2005,Homicide,West Virginia,93,5.37
2611,2005,Influenza and pneumonia,West Virginia,458,21.19
2612,2005,Kidney Disease,West Virginia,442,20.36
2613,2005,Parkinson's disease,West Virginia,107,4.89
2614,2005,Pneumonitis due to solids and liquids,West Virginia,136,6.31
2615,2005,Septicemia,West Virginia,322,14.76
2616,2005,Stroke,West Virginia,1151,53.15
2617,2005,Suicide,West Virginia,255,13.24
2618,2005,Unintentional Injuries,West Virginia,940,49.57
2619,2005,All Causes,Wisconsin,46709,765.9
2620,2005,Alzheimer's disease,Wisconsin,1512,23.48
2621,2005,Cancer,Wisconsin,10943,182.83
2622,2005,Chronic liver disease and cirrhosis,Wisconsin,467,7.84
2623,2005,Chronic lower respiratory disease,Wisconsin,2449,40.69
2624,2005,Diabetes,Wisconsin,1276,21.04
2625,2005,Diseases of Heart,Wisconsin,11842,190.56
2626,2005,Essential hypertension and hypertensive renal disease,Wisconsin,451,7.14
2627,2005,Homicide,Wisconsin,236,4.3
2628,2005,Influenza and pneumonia,Wisconsin,1268,19.91
2629,2005,Kidney Disease,Wisconsin,930,15.03
2630,2005,Parkinson's disease,Wisconsin,448,7.29
2631,2005,Pneumonitis due to solids and liquids,Wisconsin,306,4.9
2632,2005,Septicemia,Wisconsin,409,6.71
2633,2005,Stroke,Wisconsin,2960,47.41
2634,2005,Suicide,Wisconsin,643,11.56
2635,2005,Unintentional Injuries,Wisconsin,2490,42.77
2636,2005,All Causes,Wyoming,4099,806.5
2637,2005,Alzheimer's disease,Wyoming,110,22.84
2638,2005,Cancer,Wyoming,886,169.18
2639,2005,Chronic liver disease and cirrhosis,Wyoming,60,10.71
2640,2005,Chronic lower respiratory disease,Wyoming,291,57.6
2641,2005,Diabetes,Wyoming,130,25.84
2642,2005,Diseases of Heart,Wyoming,952,188.3
2643,2005,Essential hypertension and hypertensive renal disease,Wyoming,20,3.92
2644,2005,Homicide,Wyoming,16,*
2645,2005,Influenza and pneumonia,Wyoming,119,24.48
2646,2005,Kidney Disease,Wyoming,66,13.58
2647,2005,Parkinson's disease,Wyoming,27,5.63
2648,2005,Pneumonitis due to solids and liquids,Wyoming,24,4.88
2649,2005,Septicemia,Wyoming,31,6.15
2650,2005,Stroke,Wyoming,221,45.11
2651,2005,Suicide,Wyoming,90,17.28
2652,2005,Unintentional Injuries,Wyoming,302,58.72
2653,2006,All Causes,Alabama,46977,979.5
2654,2006,Alzheimer's disease,Alabama,1497,32.72
2655,2006,Cancer,Alabama,9899,199.43
2656,2006,Chronic liver disease and cirrhosis,Alabama,489,9.56
2657,2006,Chronic lower respiratory disease,Alabama,2309,47.63
2658,2006,Diabetes,Alabama,1453,29.83
2659,2006,Diseases of Heart,Alabama,12583,262.99
2660,2006,Essential hypertension and hypertensive renal disease,Alabama,456,9.46
2661,2006,Homicide,Alabama,445,9.72
2662,2006,Influenza and pneumonia,Alabama,918,19.52
2663,2006,Kidney Disease,Alabama,1104,23
2664,2006,Parkinson's disease,Alabama,291,6.24
2665,2006,Pneumonitis due to solids and liquids,Alabama,273,5.88
2666,2006,Septicemia,Alabama,836,17.27
2667,2006,Stroke,Alabama,2740,57.78
2668,2006,Suicide,Alabama,580,12.37
2669,2006,Unintentional Injuries,Alabama,2506,53.99
2670,2006,All Causes,Alaska,3354,787.6
2671,2006,Alzheimer's disease,Alaska,73,25.91
2672,2006,Cancer,Alaska,790,177.76
2673,2006,Chronic liver disease and cirrhosis,Alaska,46,7.14
2674,2006,Chronic lower respiratory disease,Alaska,140,37.75
2675,2006,Diabetes,Alaska,109,25.94
2676,2006,Diseases of Heart,Alaska,645,170.63
2677,2006,Essential hypertension and hypertensive renal disease,Alaska,20,6.53
2678,2006,Homicide,Alaska,43,6.2
2679,2006,Influenza and pneumonia,Alaska,49,13.96
2680,2006,Kidney Disease,Alaska,44,12.91
2681,2006,Parkinson's disease,Alaska,29,10
2682,2006,Pneumonitis due to solids and liquids,Alaska,12,*
2683,2006,Septicemia,Alaska,25,6.99
2684,2006,Stroke,Alaska,177,48.19
2685,2006,Suicide,Alaska,135,19.91
2686,2006,Unintentional Injuries,Alaska,316,52.3
2687,2006,All Causes,Arizona,46365,767.1
2688,2006,Alzheimer's disease,Arizona,2066,35.8
2689,2006,Cancer,Arizona,9919,159.96
2690,2006,Chronic liver disease and cirrhosis,Arizona,716,11.71
2691,2006,Chronic lower respiratory disease,Arizona,2799,46.01
2692,2006,Diabetes,Arizona,1206,19.62
2693,2006,Diseases of Heart,Arizona,10607,176.52
2694,2006,Essential hypertension and hypertensive renal disease,Arizona,422,7.07
2695,2006,Homicide,Arizona,549,9.13
2696,2006,Influenza and pneumonia,Arizona,1166,19.56
2697,2006,Kidney Disease,Arizona,565,9.31
2698,2006,Parkinson's disease,Arizona,493,8.32
2699,2006,Pneumonitis due to solids and liquids,Arizona,230,3.86
2700,2006,Septicemia,Arizona,557,9.13
2701,2006,Stroke,Arizona,2226,37.5
2702,2006,Suicide,Arizona,979,16.33
2703,2006,Unintentional Injuries,Arizona,3352,55.97
2704,2006,All Causes,Arkansas,27901,909.5
2705,2006,Alzheimer's disease,Arkansas,783,25.53
2706,2006,Cancer,Arkansas,6177,196.74
2707,2006,Chronic liver disease and cirrhosis,Arkansas,259,8.41
2708,2006,Chronic lower respiratory disease,Arkansas,1498,48.1
2709,2006,Diabetes,Arkansas,839,27.22
2710,2006,Diseases of Heart,Arkansas,7431,240.5
2711,2006,Essential hypertension and hypertensive renal disease,Arkansas,230,7.44
2712,2006,Homicide,Arkansas,234,8.52
2713,2006,Influenza and pneumonia,Arkansas,772,25.14
2714,2006,Kidney Disease,Arkansas,616,19.95
2715,2006,Parkinson's disease,Arkansas,160,5.26
2716,2006,Pneumonitis due to solids and liquids,Arkansas,191,6.21
2717,2006,Septicemia,Arkansas,499,16.34
2718,2006,Stroke,Arkansas,1884,61.16
2719,2006,Suicide,Arkansas,376,13.29
2720,2006,Unintentional Injuries,Arkansas,1415,49.4
2721,2006,All Causes,California,237126,718.2
2722,2006,Alzheimer's disease,California,8146,25.32
2723,2006,Cancer,California,54140,164.53
2724,2006,Chronic liver disease and cirrhosis,California,3840,10.96
2725,2006,Chronic lower respiratory disease,California,12829,40.06
2726,2006,Diabetes,California,7376,22.52
2727,2006,Diseases of Heart,California,64871,198.76
2728,2006,Essential hypertension and hypertensive renal disease,California,3162,9.69
2729,2006,Homicide,California,2616,7.01
2730,2006,Influenza and pneumonia,California,7338,22.71
2731,2006,Kidney Disease,California,2676,8.19
2732,2006,Parkinson's disease,California,1948,6.13
