YEAR,CAUSE_NAME,STATE,DEATHS,AADR
2004,Homicide,Virginia,407,5.4
2004,Influenza and pneumonia,Virginia,1449,22.08
2004,Kidney Disease,Virginia,1249,18.45
2004,Parkinson's disease,Virginia,441,6.8
2004,Pneumonitis due to solids and liquids,Virginia,532,8.11
2004,Septicemia,Virginia,1195,17.59
2004,Stroke,Virginia,3788,56.71
2004,Suicide,Virginia,828,10.93
2004,Unintentional Injuries,Virginia,2630,36.22
2004,All Causes,Washington,44770,751.9
2004,Alzheimer's disease,Washington,2233,37.9
2004,Cancer,Washington,10989,184.62
2004,Chronic liver disease and cirrhosis,Washington,568,8.93
2004,Chronic lower respiratory disease,Washington,2549,43.81
2004,Diabetes,Washington,1508,25.32
2004,Diseases of Heart,Washington,10644,179.3
2004,Essential hypertension and hypertensive renal disease,Washington,395,6.75
2004,Homicide,Washington,217,3.51
2004,Influenza and pneumonia,Washington,738,12.44
2004,Kidney Disease,Washington,348,5.88
2004,Parkinson's disease,Washington,505,8.76
2004,Pneumonitis due to solids and liquids,Washington,352,5.99
2004,Septicemia,Washington,311,5.24
2004,Stroke,Washington,3243,55.14
2004,Suicide,Washington,830,13.32
2004,Unintentional Injuries,Washington,2341,37.89
2004,All Causes,West Virginia,20793,973
2004,Alzheimer's disease,West Virginia,493,23.26
2004,Cancer,West Virginia,4694,212.15
2004,Chronic liver disease and cirrhosis,West Virginia,258,11.89
2004,Chronic lower respiratory disease,West Virginia,1225,55.56
2004,Diabetes,West Virginia,840,38.2
2004,Diseases of Heart,West Virginia,5674,263.59
2004,Essential hypertension and hypertensive renal disease,West Virginia,211,9.85
2004,Homicide,West Virginia,79,4.46
2004,Influenza and pneumonia,West Virginia,474,22.19
2004,Kidney Disease,West Virginia,450,20.72
2004,Parkinson's disease,West Virginia,139,6.45
2004,Pneumonitis due to solids and liquids,West Virginia,124,5.77
2004,Septicemia,West Virginia,323,14.85
2004,Stroke,West Virginia,1178,54.79
2004,Suicide,West Virginia,285,15.42
2004,Unintentional Injuries,West Virginia,1110,59
2004,All Causes,Wisconsin,45600,760
2004,Alzheimer's disease,Wisconsin,1419,22.45
2004,Cancer,Wisconsin,10861,184.66
2004,Chronic liver disease and cirrhosis,Wisconsin,421,7.29
2004,Chronic lower respiratory disease,Wisconsin,2312,38.9
2004,Diabetes,Wisconsin,1310,21.93
2004,Diseases of Heart,Wisconsin,11909,195.44
2004,Essential hypertension and hypertensive renal disease,Wisconsin,371,6
2004,Homicide,Wisconsin,151,2.76
2004,Influenza and pneumonia,Wisconsin,1141,18.39
2004,Kidney Disease,Wisconsin,925,15.21
2004,Parkinson's disease,Wisconsin,416,6.88
2004,Pneumonitis due to solids and liquids,Wisconsin,313,5.09
2004,Septicemia,Wisconsin,416,6.95
2004,Stroke,Wisconsin,3071,49.96
2004,Suicide,Wisconsin,662,11.89
2004,Unintentional Injuries,Wisconsin,2303,39.67
2004,All Causes,Wyoming,3955,794.8
2004,Alzheimer's disease,Wyoming,105,22.42
2004,Cancer,Wyoming,875,171.67
2004,Chronic liver disease and cirrhosis,Wyoming,45,8.44
2004,Chronic lower respiratory disease,Wyoming,308,62.75
2004,Diabetes,Wyoming,110,22.15
2004,Diseases of Heart,Wyoming,950,192.54
2004,Essential hypertension and hypertensive renal disease,Wyoming,20,4.17
2004,Homicide,Wyoming,19,*
2004,Influenza and pneumonia,Wyoming,109,22.71
2004,Kidney Disease,Wyoming,45,9.27
2004,Parkinson's disease,Wyoming,17,*
2004,Pneumonitis due to solids and liquids,Wyoming,21,4.39
2004,Septicemia,Wyoming,40,8.07
2004,Stroke,Wyoming,214,44.17
2004,Suicide,Wyoming,88,17.54
2004,Unintentional Injuries,Wyoming,243,47.2
2005,All Causes,Alabama,47090,1001.3
2005,Alzheimer's disease,Alabama,1501,33.44
2005,Cancer,Alabama,9913,204.36
2005,Chronic liver disease and cirrhosis,Alabama,478,9.68
2005,Chronic lower respiratory disease,Alabama,2382,50.11
2005,Diabetes,Alabama,1429,29.85
2005,Diseases of Heart,Alabama,12869,274.46
2005,Essential hypertension and hypertensive renal disease,Alabama,428,9.21
2005,Homicide,Alabama,433,9.65
2005,Influenza and pneumonia,Alabama,1011,22.01
2005,Kidney Disease,Alabama,1036,22.07
2005,Parkinson's disease,Alabama,306,6.68
2005,Pneumonitis due to solids and liquids,Alabama,318,6.96
2005,Septicemia,Alabama,848,18
2005,Stroke,Alabama,2952,63.35
2005,Suicide,Alabama,535,11.52
2005,Unintentional Injuries,Alabama,2395,51.9
2005,All Causes,Alaska,3168,762.3
2005,Alzheimer's disease,Alaska,61,22.15
2005,Cancer,Alaska,732,170.97
2005,Chronic liver disease and cirrhosis,Alaska,52,8.97
2005,Chronic lower respiratory disease,Alaska,158,42.68
2005,Diabetes,Alaska,93,22.4
2005,Diseases of Heart,Alaska,627,166.1
2005,Essential hypertension and hypertensive renal disease,Alaska,16,*
2005,Homicide,Alaska,37,5.24
2005,Influenza and pneumonia,Alaska,44,12.65
2005,Kidney Disease,Alaska,38,10.49
2005,Parkinson's disease,Alaska,23,8.14
2005,Pneumonitis due to solids and liquids,Alaska,10,*
2005,Septicemia,Alaska,27,5.54
2005,Stroke,Alaska,178,54.88
2005,Suicide,Alaska,131,19.9
2005,Unintentional Injuries,Alaska,313,50.77
2005,All Causes,Arizona,45827,786.7
2005,Alzheimer's disease,Arizona,1831,32.97
2005,Cancer,Arizona,9820,164.23
2005,Chronic liver disease and cirrhosis,Arizona,757,12.74
2005,Chronic lower respiratory disease,Arizona,2821,47.95
2005,Diabetes,Arizona,1208,20.35
2005,Diseases of Heart,Arizona,10966,189.76
2005,Essential hypertension and hypertensive renal disease,Arizona,388,6.81
2005,Homicide,Arizona,532,9.01
2005,Influenza and pneumonia,Arizona,1297,22.58
2005,Kidney Disease,Arizona,608,10.46
2005,Parkinson's disease,Arizona,496,8.66
2005,Pneumonitis due to solids and liquids,Arizona,288,5.05
2005,Septicemia,Arizona,505,8.61
2005,Stroke,Arizona,2364,41.44
2005,Suicide,Arizona,945,16.36
2005,Unintentional Injuries,Arizona,3150,54.72
2005,All Causes,Arkansas,28055,931.5
2005,Alzheimer's disease,Arkansas,686,22.81
2005,Cancer,Arkansas,6361,207.68
2005,Chronic liver disease and cirrhosis,Arkansas,228,7.53
2005,Chronic lower respiratory disease,Arkansas,1559,51.07
2005,Diabetes,Arkansas,824,27.11
2005,Diseases of Heart,Arkansas,7575,250.25
2005,Essential hypertension and hypertensive renal disease,Arkansas,262,8.64
2005,Homicide,Arkansas,219,7.96
2005,Influenza and pneumonia,Arkansas,886,29.39
2005,Kidney Disease,Arkansas,624,20.58
2005,Parkinson's disease,Arkansas,173,5.76
2005,Pneumonitis due to solids and liquids,Arkansas,224,7.44
2005,Septicemia,Arkansas,518,17.17
2005,Stroke,Arkansas,1847,61.17
2005,Suicide,Arkansas,400,14.34
2005,Unintentional Injuries,Arkansas,1329,46.98
2005,All Causes,California,237037,730.7
2005,Alzheimer's disease,California,7706,24.56
2005,Cancer,California,54732,168.94
2005,Chronic liver disease and cirrhosis,California,3822,11.07
2005,Chronic lower respiratory disease,California,13188,41.8
2005,Diabetes,California,7697,23.82
2005,Diseases of Heart,California,64916,202.99
2005,Essential hypertension and hypertensive renal disease,California,3034,9.55
2005,Homicide,California,2540,6.87
2005,Influenza and pneumonia,California,7553,23.84
2005,Kidney Disease,California,2482,7.72
2005,Parkinson's disease,California,1905,6.12
2005,Pneumonitis due to solids and liquids,California,826,2.59
2005,Septicemia,California,1033,3.21
2005,Stroke,California,15585,49.04
2005,Suicide,California,3206,9.09
2005,Unintentional Injuries,California,11129,31.7
2005,All Causes,Colorado,29627,752.1
2005,Alzheimer's disease,Colorado,1064,29.52
2005,Cancer,Colorado,6395,159.71
2005,Chronic liver disease and cirrhosis,Colorado,436,9.46
2005,Chronic lower respiratory disease,Colorado,1914,50.88
2005,Diabetes,Colorado,753,19.28
2005,Diseases of Heart,Colorado,6307,164.83
2005,Essential hypertension and hypertensive renal disease,Colorado,235,6.31
2005,Homicide,Colorado,182,3.84
2005,Influenza and pneumonia,Colorado,666,17.58
2005,Kidney Disease,Colorado,470,12.51
2005,Parkinson's disease,Colorado,269,7.48
2005,Pneumonitis due to solids and liquids,Colorado,268,7.2
2005,Septicemia,Colorado,278,7.05
2005,Stroke,Colorado,1599,42.63
2005,Suicide,Colorado,800,17.24
2005,Unintentional Injuries,Colorado,1947,44.13
2005,All Causes,Connecticut,29467,717.7
2005,Alzheimer's disease,Connecticut,777,17.4
2005,Cancer,Connecticut,7052,176.81
2005,Chronic liver disease and cirrhosis,Connecticut,283,7.19
2005,Chronic lower respiratory disease,Connecticut,1471,36.06
2005,Diabetes,Connecticut,811,20.02
2005,Diseases of Heart,Connecticut,7650,180.74
2005,Essential hypertension and hypertensive renal disease,Connecticut,330,7.75
2005,Homicide,Connecticut,107,3.22
2005,Influenza and pneumonia,Connecticut,956,21.86
2005,Kidney Disease,Connecticut,580,13.71
2005,Parkinson's disease,Connecticut,239,5.65
2005,Pneumonitis due to solids and liquids,Connecticut,397,9.22
2005,Septicemia,Connecticut,614,14.93
2005,Stroke,Connecticut,1528,36.22
2005,Suicide,Connecticut,295,8.11
2005,Unintentional Injuries,Connecticut,1134,30.25
2005,All Causes,Delaware,7472,851.4
2005,Alzheimer's disease,Delaware,180,21.23
2005,Cancer,Delaware,1799,199.1
2005,Chronic liver disease and cirrhosis,Delaware,67,7.27
2005,Chronic lower respiratory disease,Delaware,411,46.8
2005,Diabetes,Delaware,233,26.45
2005,Diseases of Heart,Delaware,2031,232.32
2005,Essential hypertension and hypertensive renal disease,Delaware,71,8.26
2005,Homicide,Delaware,55,6.58
2005,Influenza and pneumonia,Delaware,162,18.83
2005,Kidney Disease,Delaware,128,14.69
2005,Parkinson's disease,Delaware,67,7.76
2005,Pneumonitis due to solids and liquids,Delaware,54,6.26
2005,Septicemia,Delaware,128,14.58
2005,Stroke,Delaware,384,44.27
2005,Suicide,Delaware,83,9.66
2005,Unintentional Injuries,Delaware,293,34.45
2005,All Causes,District of Columbia,5483,970.6
2005,Alzheimer's disease,District of Columbia,112,19.73
2005,Cancer,District of Columbia,1151,205.27
2005,Chronic liver disease and cirrhosis,District of Columbia,67,11.63
2005,Chronic lower respiratory disease,District of Columbia,132,23.99
2005,Diabetes,District of Columbia,192,34.44
2005,Diseases of Heart,District of Columbia,1518,270.34
2005,Essential hypertension and hypertensive renal disease,District of Columbia,54,9.62
2005,Homicide,District of Columbia,180,28.3
2005,Influenza and pneumonia,District of Columbia,98,17.18
2005,Kidney Disease,District of Columbia,68,12.13
2005,Parkinson's disease,District of Columbia,27,4.85
2005,Pneumonitis due to solids and liquids,District of Columbia,31,5.47
2005,Septicemia,District of Columbia,133,23.62
2005,Stroke,District of Columbia,231,41.18
2005,Suicide,District of Columbia,33,5.4
2005,Unintentional Injuries,District of Columbia,207,35.79
2005,All Causes,Florida,170791,761.9
2005,Alzheimer's disease,Florida,4608,19.4
2005,Cancer,Florida,40592,178.38
2005,Chronic liver disease and cirrhosis,Florida,2139,10.09
2005,Chronic lower respiratory disease,Florida,9482,40.43
2005,Diabetes,Florida,5193,22.74
2005,Diseases of Heart,Florida,46279,199.97
2005,Essential hypertension and hypertensive renal disease,Florida,1813,7.82
2005,Homicide,Florida,998,5.85
2005,Influenza and pneumonia,Florida,2802,12.21
2005,Kidney Disease,Florida,2416,10.47
2005,Parkinson's disease,Florida,1468,6.14
2005,Pneumonitis due to solids and liquids,Florida,932,3.95
2005,Septicemia,Florida,1845,8.12
2005,Stroke,Florida,9361,40.31
2005,Suicide,Florida,2347,12.49
2005,Unintentional Injuries,Florida,8868,47.11
2005,All Causes,Georgia,66736,910.5
2005,Alzheimer's disease,Georgia,1745,27.38
2005,Cancer,Georgia,14358,189.86
2005,Chronic liver disease and cirrhosis,Georgia,689,8.21
2005,Chronic lower respiratory disease,Georgia,3411,48.44
2005,Diabetes,Georgia,1742,23.24
2005,Diseases of Heart,Georgia,16781,236
2005,Essential hypertension and hypertensive renal disease,Georgia,922,13.01
2005,Homicide,Georgia,649,7.14
2005,Influenza and pneumonia,Georgia,1596,23.53
2005,Kidney Disease,Georgia,1520,21.23
2005,Parkinson's disease,Georgia,367,5.62
2005,Pneumonitis due to solids and liquids,Georgia,435,6.49
2005,Septicemia,Georgia,1321,18.13
2005,Stroke,Georgia,3854,55.6
2005,Suicide,Georgia,924,10.57
2005,Unintentional Injuries,Georgia,3762,45.01
2005,All Causes,Hawaii,9136,638.3
2005,Alzheimer's disease,Hawaii,192,13.08
2005,Cancer,Hawaii,2169,151.26
2005,Chronic liver disease and cirrhosis,Hawaii,96,6.73
2005,Chronic lower respiratory disease,Hawaii,287,19.83
2005,Diabetes,Hawaii,218,15.13
2005,Diseases of Heart,Hawaii,2319,160.91
2005,Essential hypertension and hypertensive renal disease,Hawaii,100,6.9
2005,Homicide,Hawaii,25,1.93
2005,Influenza and pneumonia,Hawaii,241,16.49
2005,Kidney Disease,Hawaii,150,10.45
2005,Parkinson's disease,Hawaii,75,5.18
2005,Pneumonitis due to solids and liquids,Hawaii,132,9.1
2005,Septicemia,Hawaii,161,11.31
2005,Stroke,Hawaii,688,47.56
2005,Suicide,Hawaii,107,8.16
2005,Unintentional Injuries,Hawaii,436,32.03
2005,All Causes,Idaho,10556,781.2
2005,Alzheimer's disease,Idaho,407,30.71
2005,Cancer,Idaho,2368,174.6
2005,Chronic liver disease and cirrhosis,Idaho,126,8.91
2005,Chronic lower respiratory disease,Idaho,717,54.06
2005,Diabetes,Idaho,299,22.37
2005,Diseases of Heart,Idaho,2450,182.6
2005,Essential hypertension and hypertensive renal disease,Idaho,74,5.53
2005,Homicide,Idaho,45,3.18
2005,Influenza and pneumonia,Idaho,289,21.54
2005,Kidney Disease,Idaho,110,8.18
2005,Parkinson's disease,Idaho,109,8.3
2005,Pneumonitis due to solids and liquids,Idaho,96,7.12
2005,Septicemia,Idaho,63,4.58
2005,Stroke,Idaho,718,53.87
2005,Suicide,Idaho,228,16.47
2005,Unintentional Injuries,Idaho,606,43.7
2005,All Causes,Illinois,103974,817.5
2005,Alzheimer's disease,Illinois,2827,21.86
2005,Cancer,Illinois,24250,192.12
2005,Chronic liver disease and cirrhosis,Illinois,1002,7.84
2005,Chronic lower respiratory disease,Illinois,5067,40.38
2005,Diabetes,Illinois,3034,23.97
2005,Diseases of Heart,Illinois,28226,220.72
2005,Essential hypertension and hypertensive renal disease,Illinois,993,7.73
2005,Homicide,Illinois,866,6.81
2005,Influenza and pneumonia,Illinois,2949,22.95
2005,Kidney Disease,Illinois,2402,18.91
2005,Parkinson's disease,Illinois,897,7.12
2005,Pneumonitis due to solids and liquids,Illinois,908,7.08
2005,Septicemia,Illinois,1943,15.35
2005,Stroke,Illinois,6252,49.03
2005,Suicide,Illinois,1086,8.57
2005,Unintentional Injuries,Illinois,4182,32.96
2005,All Causes,Indiana,55675,874.3
2005,Alzheimer's disease,Indiana,1651,26.02
2005,Cancer,Indiana,12796,199.83
2005,Chronic liver disease and cirrhosis,Indiana,496,7.6
2005,Chronic lower respiratory disease,Indiana,3471,54.77
2005,Diabetes,Indiana,1719,26.98
2005,Diseases of Heart,Indiana,14542,227.9
2005,Essential hypertension and hypertensive renal disease,Indiana,595,9.35
2005,Homicide,Indiana,368,5.85
2005,Influenza and pneumonia,Indiana,1317,20.73
2005,Kidney Disease,Indiana,1284,20.26
2005,Parkinson's disease,Indiana,443,7.04
2005,Pneumonitis due to solids and liquids,Indiana,421,6.61
2005,Septicemia,Indiana,826,12.92
2005,Stroke,Indiana,3296,51.89
2005,Suicide,Indiana,745,11.85
2005,Unintentional Injuries,Indiana,2480,39.26
2005,All Causes,Iowa,27811,757.5
2005,Alzheimer's disease,Iowa,1082,26.53
2005,Cancer,Iowa,6453,183.72
2005,Chronic liver disease and cirrhosis,Iowa,215,6.55
2005,Chronic lower respiratory disease,Iowa,1703,46.97
2005,Diabetes,Iowa,727,20.05
2005,Diseases of Heart,Iowa,7437,196.62
2005,Essential hypertension and hypertensive renal disease,Iowa,274,6.95
2005,Homicide,Iowa,44,1.57
2005,Influenza and pneumonia,Iowa,896,22.38
2005,Kidney Disease,Iowa,250,6.44
2005,Parkinson's disease,Iowa,270,7.14
2005,Pneumonitis due to solids and liquids,Iowa,264,6.76
2005,Septicemia,Iowa,227,6.21
2005,Stroke,Iowa,1902,49.16
2005,Suicide,Iowa,333,11.18
2005,Unintentional Injuries,Iowa,1202,36.7
2005,All Causes,Kansas,24682,816.8
2005,Alzheimer's disease,Kansas,912,28.11
2005,Cancer,Kansas,5428,185.58
2005,Chronic liver disease and cirrhosis,Kansas,200,6.93
2005,Chronic lower respiratory disease,Kansas,1567,52.66
2005,Diabetes,Kansas,710,23.77
2005,Diseases of Heart,Kansas,5960,192.61
2005,Essential hypertension and hypertensive renal disease,Kansas,187,5.92
2005,Homicide,Kansas,106,3.91
2005,Influenza and pneumonia,Kansas,730,23.08
2005,Kidney Disease,Kansas,517,16.91
2005,Parkinson's disease,Kansas,279,9.08
2005,Pneumonitis due to solids and liquids,Kansas,165,5.23
2005,Septicemia,Kansas,253,8.38
2005,Stroke,Kansas,1571,50.33
2005,Suicide,Kansas,362,13.34
2005,Unintentional Injuries,Kansas,1149,40.61
2005,All Causes,Kentucky,40223,954.7
2005,Alzheimer's disease,Kentucky,1147,28.66
2005,Cancer,Kentucky,9505,219.06
2005,Chronic liver disease and cirrhosis,Kentucky,380,8.52
2005,Chronic lower respiratory disease,Kentucky,2578,60.96
2005,Diabetes,Kentucky,1187,27.83
2005,Diseases of Heart,Kentucky,10782,257.33
2005,Essential hypertension and hypertensive renal disease,Kentucky,353,8.58
2005,Homicide,Kentucky,222,5.36
2005,Influenza and pneumonia,Kentucky,1021,24.92
2005,Kidney Disease,Kentucky,912,21.89
2005,Parkinson's disease,Kentucky,267,6.58
2005,Pneumonitis due to solids and liquids,Kentucky,310,7.69
2005,Septicemia,Kentucky,585,13.94
2005,Stroke,Kentucky,2168,52.5
2005,Suicide,Kentucky,566,13.39
2005,Unintentional Injuries,Kentucky,2405,57.38
2005,All Causes,Louisiana,44355,1023.7
2005,Alzheimer's disease,Louisiana,1405,34.8
2005,Cancer,Louisiana,9249,208.55
2005,Chronic liver disease and cirrhosis,Louisiana,380,8.17
2005,Chronic lower respiratory disease,Louisiana,1906,44.57
2005,Diabetes,Louisiana,1695,38.69
2005,Diseases of Heart,Louisiana,11008,256.9
2005,Essential hypertension and hypertensive renal disease,Louisiana,407,9.69
2005,Homicide,Louisiana,592,12.77
2005,Influenza and pneumonia,Louisiana,996,23.98
2005,Kidney Disease,Louisiana,1187,27.75
2005,Parkinson's disease,Louisiana,298,7.17
2005,Pneumonitis due to solids and liquids,Louisiana,245,5.96
2005,Septicemia,Louisiana,858,19.95
2005,Stroke,Louisiana,2469,57.95
2005,Suicide,Louisiana,505,10.99
2005,Unintentional Injuries,Louisiana,3072,68.5
2005,All Causes,Maine,12868,828.2
2005,Alzheimer's disease,Maine,476,29.89
2005,Cancer,Maine,3218,204.8
2005,Chronic liver disease and cirrhosis,Maine,116,7.24
2005,Chronic lower respiratory disease,Maine,830,53.18
2005,Diabetes,Maine,385,24.66
2005,Diseases of Heart,Maine,2941,186.53
2005,Essential hypertension and hypertensive renal disease,Maine,76,4.77
2005,Homicide,Maine,22,1.65
2005,Influenza and pneumonia,Maine,352,22.34
2005,Kidney Disease,Maine,250,15.86
2005,Parkinson's disease,Maine,131,8.41
2005,Pneumonitis due to solids and liquids,Maine,102,6.53
2005,Septicemia,Maine,131,8.35
2005,Stroke,Maine,693,43.82
2005,Suicide,Maine,175,12.43
2005,Unintentional Injuries,Maine,579,41.7
2005,All Causes,Maryland,43892,818.1
2005,Alzheimer's disease,Maryland,958,18.71
2005,Cancer,Maryland,10371,190.4
2005,Chronic liver disease and cirrhosis,Maryland,459,7.88
2005,Chronic lower respiratory disease,Maryland,1908,36.45
2005,Diabetes,Maryland,1388,25.96
2005,Diseases of Heart,Maryland,11594,217.9
